precision,recall,threshold
0.5551650235747964,1.0,1.1688718e-10
0.5551718225683984,1.0,1.1838845e-10
0.5551786217285342,1.0,1.1840494e-10
0.55518542105521,1.0,1.1852198e-10
0.5551922205484318,1.0,1.1873195e-10
0.5551990202082058,1.0,1.1889875e-10
0.5552058200345381,1.0,1.190508e-10
0.5552126200274349,1.0,1.1909894e-10
0.5552194201869022,1.0,1.1928217e-10
0.5552262205129461,1.0,1.1940965e-10
0.5552330210055729,1.0,1.1975589e-10
0.5552398216647886,1.0,1.1993007e-10
0.5552466224905993,1.0,1.2011686e-10
0.5552534234830112,1.0,1.2033197e-10
0.5552602246420304,1.0,1.2043988e-10
0.5552670259676629,1.0,1.2057227e-10
0.5552738274599149,1.0,1.207762e-10
0.5552806291187927,1.0,1.2091934e-10
0.5552874309443022,1.0,1.209431e-10
0.5552942329364496,1.0,1.2117769e-10
0.555301035095241,1.0,1.2136135e-10
0.5553078374206826,1.0,1.2147923e-10
